timestamp,intent,example
2025-07-18T09:56:43.170874,Automotive & Transportation,Road Safety
2025-07-18T09:56:43.185055,Automotive & Transportation,Highway Engineering
2025-07-18T09:56:43.203775,Automotive & Transportation,Urban Mobility
2025-07-18T09:56:43.220012,Automotive & Transportation,Parking Solutions
2025-07-18T09:56:43.240651,Automotive & Transportation,Smart Transportation
2025-07-18T09:56:43.257755,Automotive & Transportation,Mobility as a Service
2025-07-18T09:56:43.305845,Automotive & Transportation,Transportation Apps
2025-07-18T09:56:43.328818,Automotive & Transportation,Navigation Systems
2025-07-18T09:56:43.343328,Automotive & Transportation,GPS
2025-07-18T09:56:43.367643,Automotive & Transportation,Fleet Management
2025-07-18T09:56:43.383999,Automotive & Transportation,Vehicle Telematics
2025-07-18T09:56:43.398216,Automotive & Transportation,Automotive Design
2025-07-18T09:56:43.412682,Automotive & Transportation,Motorsports
2025-07-18T09:56:43.426268,Automotive & Transportation,Car Shows
2025-07-18T09:56:43.440969,Automotive & Transportation,Auto Detailing
2025-07-18T09:56:43.456357,Automotive & Transportation,Classic Cars
2025-07-18T09:56:43.473753,Automotive & Transportation,Car Restoration
2025-07-18T09:56:43.491847,Automotive & Transportation,Car Customization
2025-07-18T09:56:43.510780,Automotive & Transportation,Aftermarket Parts
2025-07-18T09:56:43.525525,Automotive & Transportation,Car Audio
2025-07-18T09:56:43.539914,Automotive & Transportation,Car Gadgets
2025-07-18T09:56:43.556865,Automotive & Transportation,Car Reviews
2025-07-18T09:56:43.574121,Automotive & Transportation,Automotive News
2025-07-18T09:56:43.607304,Home & Garden,Home Decor
2025-07-18T09:56:43.613353,Home & Garden,Furniture Selection
2025-07-18T09:56:43.629635,Home & Garden,DIY Projects
2025-07-18T09:56:43.653194,Home & Garden,Home Renovation
2025-07-18T09:56:43.685307,Home & Garden,Home Organization
2025-07-18T09:56:43.754649,Home & Garden,Smart Home Tech
2025-07-18T09:56:43.768314,Home & Garden,Home Security
2025-07-18T09:56:43.803127,Home & Garden,Cleaning Tips
2025-07-18T09:56:43.826137,Home & Garden,Decluttering
2025-07-18T09:56:43.850030,Home & Garden,Storage Solutions
2025-07-18T09:56:43.868547,Home & Garden,Home Maintenance
2025-07-18T09:56:43.887630,Home & Garden,Plumbing
2025-07-18T09:56:43.906916,Home & Garden,Electrical Repairs
2025-07-18T09:56:43.936949,Home & Garden,Flooring
2025-07-18T09:56:43.944541,Home & Garden,Lighting
2025-07-18T09:56:43.961398,Home & Garden,Window Treatments
2025-07-18T09:56:43.980527,Home & Garden,Home Appliances
2025-07-18T09:56:43.999332,Home & Garden,Kitchen Design
2025-07-18T09:56:44.019719,Home & Garden,Bathroom Design
2025-07-18T09:56:44.037695,Home & Garden,Bedroom Design
2025-07-18T09:56:44.055763,Home & Garden,Living Room Design
2025-07-18T09:56:44.072679,Home & Garden,Outdoor Living
2025-07-18T09:56:44.088675,Home & Garden,Patio Design
2025-07-18T09:56:44.105753,Home & Garden,Deck Building
2025-07-18T09:56:44.122768,Home & Garden,Fencing
2025-07-18T09:56:44.138938,Home & Garden,Landscaping
2025-07-18T09:56:44.154019,Home & Garden,Lawn Care
2025-07-18T09:56:44.171400,Home & Garden,Gardening
2025-07-18T09:56:44.187965,Home & Garden,Vegetable Gardens
2025-07-18T09:56:44.204321,Home & Garden,Herb Gardens
2025-07-18T09:56:44.222517,Home & Garden,Flower Gardens
2025-07-18T09:56:44.241142,Home & Garden,Container Gardening
2025-07-18T09:56:44.255552,Home & Garden,Hydroponics
2025-07-18T09:56:44.284065,Home & Garden,Pest Control
2025-07-18T09:56:44.289656,Home & Garden,Irrigation
2025-07-18T09:56:44.303861,Home & Garden,Tree Care
2025-07-18T09:56:44.323703,Home & Garden,Sustainable Gardening
2025-07-18T09:56:44.353149,Home & Garden,Organic Gardening
2025-07-18T09:56:44.376264,Home & Garden,Garden Tools
2025-07-18T09:56:44.406469,Home & Garden,Garden Design
2025-07-18T09:56:44.435442,Home & Garden,Garden Art
2025-07-18T09:56:44.458943,Home & Garden,Water Features
2025-07-18T09:56:44.481841,Home & Garden,Greenhouses
2025-07-18T09:56:44.510175,Home & Garden,Vertical Gardens
2025-07-18T09:56:44.539106,Home & Garden,Urban Gardening
2025-07-18T09:56:44.562428,Home & Garden,Community Gardens
2025-07-18T09:56:44.583762,Home & Garden,Home Buying
2025-07-18T09:56:44.609026,Home & Garden,Home Selling
2025-07-18T09:56:44.648141,Home & Garden,Home Staging
2025-07-18T09:56:44.656397,Home & Garden,Moving Tips
2025-07-18T09:56:44.683612,Home & Garden,Rental Properties
2025-07-18T09:56:44.709441,Home & Garden,Home Insurance
2025-07-18T09:56:44.730613,Home & Garden,Home Warranties
2025-07-18T09:56:44.753964,Home & Garden,Tiny Homes
2025-07-18T09:56:44.771732,Home & Garden,Vacation Homes
2025-07-18T09:56:44.790813,Pets & Animals,Dog Breeds
2025-07-18T09:56:44.811793,Pets & Animals,Cat Breeds
2025-07-18T09:56:44.834872,Pets & Animals,Exotic Pets
2025-07-18T09:56:44.854568,Pets & Animals,Pet Adoption
2025-07-18T09:56:44.876401,Pets & Animals,Pet Training
2025-07-18T09:56:44.899713,Pets & Animals,Obedience Training
2025-07-18T09:56:44.922014,Pets & Animals,Pet Nutrition
2025-07-18T09:56:44.944886,Pets & Animals,Pet Health
2025-07-18T09:56:44.960725,Pets & Animals,Veterinary Care
2025-07-18T09:56:44.974623,Pets & Animals,Pet Vaccinations
2025-07-18T09:56:44.990205,Pets & Animals,Pet Grooming
2025-07-18T09:56:45.005049,Pets & Animals,Pet Accessories
2025-07-18T09:56:45.019557,Pets & Animals,Pet Toys
2025-07-18T09:56:45.035616,Pets & Animals,Pet Insurance
2025-07-18T09:56:45.051910,Pets & Animals,Pet Travel
2025-07-18T09:56:45.070524,Pets & Animals,Pet Boarding
2025-07-18T09:56:45.087173,Pets & Animals,Pet Sitting
2025-07-18T09:56:45.100213,Pets & Animals,Dog Walking
2025-07-18T09:56:45.117462,Pets & Animals,Pet Behavior
2025-07-18T09:56:45.133393,Pets & Animals,Pet Socialization
2025-07-18T09:56:45.162921,Pets & Animals,Animal Shelters
2025-07-18T09:56:45.169916,Pets & Animals,Fostering Pets
2025-07-18T09:56:45.186934,Pets & Animals,Pet Therapy
2025-07-18T09:56:45.202938,Pets & Animals,Service Animals
2025-07-18T09:56:45.218426,Pets & Animals,Emotional Support Animals
2025-07-18T09:56:45.232724,Pets & Animals,Pet Laws
2025-07-18T09:56:45.245592,Pets & Animals,Pet Safety
2025-07-18T09:56:45.258933,Pets & Animals,Pet First Aid
2025-07-18T09:56:45.272040,Pets & Animals,Pet Loss
2025-07-18T09:56:45.285074,Pets & Animals,Pet Memorials
2025-07-18T09:56:45.297959,Pets & Animals,Pet Photography
2025-07-18T09:56:45.310855,Pets & Animals,Pet Shows
2025-07-18T09:56:45.325181,Pets & Animals,Dog Sports
2025-07-18T09:56:45.340118,Pets & Animals,Agility Training
2025-07-18T09:56:45.354206,Pets & Animals,Obedience Trials
2025-07-18T09:56:45.367142,Pets & Animals,Cat Shows
2025-07-18T09:56:45.380354,Pets & Animals,Bird Care
2025-07-18T09:56:45.395244,Pets & Animals,Fish Keeping
2025-07-18T09:56:45.408633,Pets & Animals,Aquariums
2025-07-18T09:56:45.424744,Pets & Animals,Reptile Care
2025-07-18T09:56:45.440324,Pets & Animals,Small Mammals
2025-07-18T09:56:45.454234,Pets & Animals,Rodent Care
2025-07-18T09:56:45.467430,Pets & Animals,Rabbit Care
2025-07-18T09:56:45.480096,Pets & Animals,Ferret Care
2025-07-18T09:56:45.492593,Pets & Animals,Horse Care
2025-07-18T09:56:45.505406,Pets & Animals,Equestrian Sports
2025-07-18T09:56:45.521072,Pets & Animals,Farm Animals
2025-07-18T09:56:45.547135,Pets & Animals,Animal Rights
2025-07-18T09:56:45.552964,Pets & Animals,Animal Behavior
2025-07-18T09:56:45.566356,Pets & Animals,Animal Communication
2025-07-18T09:56:45.579468,Pets & Animals,Animal Training Careers
2025-07-18T09:56:45.594347,Pets & Animals,Pet Businesses
2025-07-18T09:56:45.608510,Pets & Animals,Pet-Friendly Travel
2025-07-18T09:56:45.622654,Pets & Animals,Pet-Friendly Housing
2025-07-18T09:56:45.637987,Pets & Animals,Pet Blogs
2025-07-18T09:56:45.653770,Pets & Animals,Pet Podcasts
2025-07-18T09:56:45.667612,Pets & Animals,Pet Apps
2025-07-18T09:56:45.685359,Pets & Animals,Pet Events
2025-07-18T09:56:45.727579,Science & Research,Anthropology
2025-07-18T09:56:45.733646,Science & Research,Archaeology
2025-07-18T09:56:45.748538,Science & Research,Forensic Science
2025-07-18T09:56:45.780825,Science & Research,Quantum Mechanics
2025-07-18T09:56:45.799813,Science & Research,Electromagnetism
2025-07-18T09:56:45.827615,Science & Research,Climate Science
2025-07-18T09:56:45.846015,Science & Research,Rocket Science
2025-07-18T09:56:45.852317,Science & Research,Planetary Science
2025-07-18T09:56:45.882289,Science & Research,Immunology
2025-07-18T09:56:45.889763,Science & Research,Virology
2025-07-18T09:56:45.904566,Science & Research,Neuroscience
2025-07-18T09:56:45.921914,Science & Research,Cognitive Science
2025-07-18T09:56:45.938939,Science & Research,Behavioral Science
2025-07-18T09:56:45.953998,Science & Research,Social Science
2025-07-18T09:56:45.970100,Science & Research,Psychology
2025-07-18T09:56:45.988168,Science & Research,Sociology
2025-07-18T09:56:46.014019,Science & Research,Economics
2025-07-18T09:56:46.019684,Science & Research,Science Communication
2025-07-18T09:56:46.034464,Science & Research,Science Policy
2025-07-18T09:56:46.047081,Science & Research,Science Education
2025-07-18T09:56:46.060651,Science & Research,Citizen Science
2025-07-18T09:56:46.073443,Science & Research,Scientific Method
2025-07-18T09:56:46.086525,Science & Research,Research Ethics
2025-07-18T09:56:46.099371,Science & Research,Peer Review
2025-07-18T09:56:46.113521,Science & Research,Scientific Publishing
2025-07-18T09:56:46.126270,Science & Research,Science Funding
2025-07-18T09:56:46.139353,Science & Research,Science Careers
2025-07-18T09:56:46.169374,Travel & Adventure,Budget Travel
2025-07-18T09:56:46.175594,Travel & Adventure,Road Trips
2025-07-18T09:56:46.188671,Travel & Adventure,Train Travel
2025-07-18T09:56:46.213644,Travel & Adventure,Cultural Tourism
2025-07-18T09:56:46.219337,Travel & Adventure,Historical Sites
2025-07-18T09:56:46.232310,Travel & Adventure,World Heritage Sites
2025-07-18T09:56:46.257081,Travel & Adventure,Wildlife Safaris
2025-07-18T09:56:46.261855,Travel & Adventure,Mountain Climbing
2025-07-18T09:56:46.274414,Travel & Adventure,Hiking
2025-07-18T09:56:46.287072,Travel & Adventure,Trekking
2025-07-18T09:56:46.310700,Travel & Adventure,Beach Vacations
2025-07-18T09:56:46.316409,Travel & Adventure,Island Hopping
2025-07-18T09:56:46.329264,Travel & Adventure,City Breaks
2025-07-18T09:56:46.351359,Travel & Adventure,Wine Tourism
2025-07-18T09:56:46.357750,Travel & Adventure,Festival Travel
2025-07-18T09:56:46.371809,Travel & Adventure,Volunteer Travel
2025-07-18T09:56:46.384632,Travel & Adventure,Study Abroad
2025-07-18T09:56:46.397524,Travel & Adventure,Work Abroad
2025-07-18T09:56:46.410095,Travel & Adventure,Digital Nomadism
2025-07-18T09:56:46.422926,Travel & Adventure,Travel Photography
2025-07-18T09:56:46.436049,Travel & Adventure,Travel Blogging
2025-07-18T09:56:46.449056,Travel & Adventure,Travel Vlogging
2025-07-18T09:56:46.476565,Travel & Adventure,Travel Vaccinations
2025-07-18T09:56:46.481938,Travel & Adventure,Travel Visas
2025-07-18T09:56:46.495577,Travel & Adventure,Customs & Immigration
2025-07-18T09:56:46.518841,Travel & Adventure,Cultural Etiquette
2025-07-18T09:56:46.532845,Travel & Adventure,Travel Gear
2025-07-18T09:56:46.546698,Travel & Adventure,Frequent Flyer Programs
2025-07-18T09:56:46.552658,Travel & Adventure,Airport Tips
2025-07-18T09:56:46.565728,Travel & Adventure,Jet Lag
2025-07-18T09:56:46.578792,Travel & Adventure,Travel Scams
2025-07-18T09:56:46.601945,Travel & Adventure,Sustainable Travel
2025-07-18T09:56:46.606687,Travel & Adventure,Responsible Tourism
2025-07-18T09:56:46.621164,Travel & Adventure,Accessible Travel
2025-07-18T09:56:46.650247,Travel & Adventure,Honeymoon Travel
2025-07-18T09:56:46.657194,Travel & Adventure,Gap Year
2025-07-18T09:56:46.670852,Travel & Adventure,Round-the-World Trips
2025-07-18T09:56:46.689704,Travel & Adventure,Adventure Sports
2025-07-18T09:56:46.711642,Travel & Adventure,Extreme Destinations
2025-07-18T14:30:59.234145,Information & Inquiry,What time is it?
2025-07-18T14:30:59.264546,Information & Inquiry,Where is the nearest gas station?
2025-07-18T14:30:59.296227,Information & Inquiry,How tall is Mount Everest?
2025-07-18T14:30:59.326955,Information & Inquiry,Who is the president of France?
2025-07-18T14:30:59.360291,Information & Inquiry,Why is the sky blue?
2025-07-18T14:30:59.391117,Information & Inquiry,How do plants make food?
2025-07-18T14:30:59.421912,Information & Inquiry,When was the Declaration of Independence signed?
2025-07-18T14:30:59.450450,Information & Inquiry,Which is the largest planet?
2025-07-18T14:30:59.480912,Information & Inquiry,Whose book is this?
2025-07-18T14:30:59.515130,Information & Inquiry,Whom should I contact for support?
2025-07-18T14:30:59.551052,Information & Inquiry,Can you tell me the weather forecast?
2025-07-18T14:30:59.582891,Information & Inquiry,Could you explain quantum physics?
2025-07-18T14:30:59.613686,Information & Inquiry,Would you recommend this movie?
2025-07-18T14:30:59.644966,Information & Inquiry,Should I buy a new phone?
2025-07-18T14:30:59.681832,Information & Inquiry,Will it rain tomorrow?
2025-07-18T14:30:59.726311,Information & Inquiry,Did you see the news?
2025-07-18T14:30:59.777426,Information & Inquiry,Do you know the answer?
2025-07-18T14:30:59.825515,Information & Inquiry,Does this bus go downtown?
2025-07-18T14:30:59.888080,Information & Inquiry,Is this gluten-free?
2025-07-18T14:30:59.952728,Information & Inquiry,Are you open on Sundays?
2025-07-18T14:30:59.990525,Information & Inquiry,Am I eligible for a refund?
2025-07-18T14:31:00.025603,Information & Inquiry,Was the package delivered?
2025-07-18T14:31:00.055634,Information & Inquiry,Were you at the meeting?
2025-07-18T14:31:00.083499,Information & Inquiry,Have you finished the report?
2025-07-18T14:31:00.131794,Information & Inquiry,Has the train left?
2025-07-18T14:31:00.179228,Information & Inquiry,Had you heard about the event?
2025-07-18T14:31:00.214106,Information & Inquiry,May I ask a question?
2025-07-18T14:31:00.247986,Information & Inquiry,Might you have a pen?
2025-07-18T14:31:00.283879,Information & Inquiry,Shall we begin?
2025-07-18T14:31:00.320380,Information & Inquiry,Must I fill out this form?
2025-07-18T14:31:00.350617,Information & Inquiry,Ought I to call ahead?
2025-07-18T14:31:00.386226,Information & Inquiry,How much does it cost?
2025-07-18T14:31:00.418378,Information & Inquiry,How many people attended?
2025-07-18T14:31:00.452547,Information & Inquiry,How long will it take?
2025-07-18T14:31:00.492835,Information & Inquiry,How far is the airport?
2025-07-18T14:31:00.550776,Information & Inquiry,How often do buses run?
2025-07-18T14:31:00.600548,Information & Inquiry,How soon can I get an appointment?
2025-07-18T14:31:00.653212,Information & Inquiry,How old is this building?
2025-07-18T14:31:00.706294,Information & Inquiry,How come you left early?
2025-07-18T14:31:00.744936,Information & Inquiry,What if I miss the deadline?
2025-07-18T14:31:00.785156,Information & Inquiry,Why not try a new approach?
2025-07-18T14:31:00.828622,Information & Inquiry,What about the other option?
2025-07-18T14:31:00.875129,Information & Inquiry,What for is this used?
2025-07-18T14:31:00.923627,Information & Inquiry,What kind of music do you like?
2025-07-18T14:31:00.970755,Information & Inquiry,What type of battery does it use?
2025-07-18T14:31:01.018864,Information & Inquiry,What time does the store close?
2025-07-18T14:31:01.076024,Information & Inquiry,What place is this?
2025-07-18T14:31:01.145033,Information & Inquiry,What reason did they give?
2025-07-18T14:31:01.206536,Information & Inquiry,What purpose does this serve?
2025-07-18T14:31:01.296899,Information & Inquiry,What cause led to the accident?
2025-07-18T14:31:01.382331,Information & Inquiry,What effect will this have?
2025-07-18T14:31:01.444776,Information & Inquiry,What result do you expect?
2025-07-18T14:31:01.502179,Information & Inquiry,What consequence is there?
2025-07-18T14:31:01.564908,Information & Inquiry,What difference does it make?
2025-07-18T14:31:01.610377,Information & Inquiry,What change occurred?
2025-07-18T14:31:01.636380,Information & Inquiry,Can you help me with my homework?
2025-07-18T14:31:01.659107,Information & Inquiry,Could you show me how to do this?
2025-07-18T14:31:01.682172,Information & Inquiry,Would you mind explaining that again?
2025-07-18T14:31:01.707400,Information & Inquiry,Should I bring my own laptop?
2025-07-18T14:31:01.731096,Information & Inquiry,Will you be attending the conference?
2025-07-18T14:31:01.758490,Information & Inquiry,Did you get my email?
2025-07-18T14:31:01.793384,Information & Inquiry,Do you have any recommendations?
2025-07-18T14:31:01.854376,Information & Inquiry,Does this require a password?
2025-07-18T14:31:01.903739,Information & Inquiry,Is there a vegetarian option?
